ID;PARTNER;BGN_DT;END_DT;BESTANDID
1679;Arbeitsamt ;T00:00:00Z;9999-12-31T00:00:00Z;
1680;Arbeitsamt der Stadt Zürich ;T00:00:00Z;9999-12-31T00:00:00Z;
1681;Arbeitsarzt, Zürich ;T00:00:00Z;9999-12-31T00:00:00Z;
1682;Arbeitsausschuss I für Disziplinarwesen ;T00:00:00Z;9999-12-31T00:00:00Z;
1683;Arbeitsausschuss II für Bildungswesen ;T00:00:00Z;9999-12-31T00:00:00Z;
1684;Arbeitsausschuss III für Nahrung, Kleidung und Unterkunft ;T00:00:00Z;9999-12-31T00:00:00Z;
1685;Arbeitsausschuss IV für Nachkriegsprobleme ;T00:00:00Z;9999-12-31T00:00:00Z;
1686;Arbeitsausschuss Völkerrecht und militärische Landesverteidigung ;T00:00:00Z;9999-12-31T00:00:00Z;
1688;Arbeitsgruppe zur Durchleuchtung der schweizerischen Volksbibliothek im Hinblick auf eine mögliche Verstärkung der Bundeshilfe ;T00:00:00Z;9999-12-31T00:00:00Z;
1691;Arbeitsnachweis und Beratungsstelle des eidgenössischen Militärdepartements ;T00:00:00Z;9999-12-31T00:00:00Z;
1694;Armeearzt ;T00:00:00Z;9999-12-31T00:00:00Z;
1695;Armeeauditor ;T00:00:00Z;9999-12-31T00:00:00Z;
1696;Armeeinspektor ;T00:00:00Z;9999-12-31T00:00:00Z;
1697;Armeekommando ;T00:00:00Z;9999-12-31T00:00:00Z;
1700;Armeewetterwarte ;T00:00:00Z;9999-12-31T00:00:00Z;
1701;Arzneitaxeexpertenkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1704;Aufklärungsdienst ;T00:00:00Z;9999-12-31T00:00:00Z;
1706;Aufsichtskommission Trinkgeldordnung ;T00:00:00Z;9999-12-31T00:00:00Z;
1707;Aufsichtskommission der Inlandwollzentrale ;T00:00:00Z;9999-12-31T00:00:00Z;
1708;Aufsichtskommission der Oscar Reinhart Sammlung ;T00:00:00Z;9999-12-31T00:00:00Z;
1709;Aufsichtskommission der schweizerischen Verrechnungsstelle ;T00:00:00Z;9999-12-31T00:00:00Z;
1710;Aufsichtskommission der Zentralanstalt für das forstliche Versuchswesen ;T00:00:00Z;9999-12-31T00:00:00Z;
1711;Aufsichtskommission für das Thomas Mann Archiv ;T00:00:00Z;9999-12-31T00:00:00Z;
1712;Aufsichtskommission für den Ausgleichsfonds der Arbeitslosenversicherung ;T00:00:00Z;9999-12-31T00:00:00Z;
1714;Aufsichtskommission für die fliegerische Vorschulung ;T00:00:00Z;9999-12-31T00:00:00Z;
1715;Aufsichtskommission für die landwirtschaftlichen Versuchs- und Untersuchungsanstalten ;T00:00:00Z;9999-12-31T00:00:00Z;
1716;Aufsichtskommission über die deutschen Vermögenswerte in der Schweiz ;T00:00:00Z;9999-12-31T00:00:00Z;
1717;Aufsichtskommission zur Unterstützung des Beratungs- und Gesundheitsdienstes in der Schweinezucht ;T00:00:00Z;9999-12-31T00:00:00Z;
1719;Ausgleichskasse für die Zigarrenindustrie ;T00:00:00Z;9999-12-31T00:00:00Z;
1722;Ausgleichsstelle des schweizerischen Hartweizenmüllerverbands, Sankt Gallen ;T00:00:00Z;9999-12-31T00:00:00Z;
1724;Ausgleichssteuerkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1725;Auslandschweizerdienst ;T00:00:00Z;9999-12-31T00:00:00Z;
1726;Auslandvertretungen ;T00:00:00Z;9999-12-31T00:00:00Z;
1727;Ausschuss AC-Schutz ;T00:00:00Z;9999-12-31T00:00:00Z;
1728;Ausschuss der eidgenössischen Kommission für Atomenergie ;T00:00:00Z;9999-12-31T00:00:00Z;
1729;Ausschuss für Analysenfragen ;T00:00:00Z;9999-12-31T00:00:00Z;
1730;Ausschuss für Grundsatzfragen ;T00:00:00Z;9999-12-31T00:00:00Z;
1731;Ausschuss für körperliche Erziehung in der Armee ;T00:00:00Z;9999-12-31T00:00:00Z;
1732;Ausschuss für wirtschaftliche Fragen ;T00:00:00Z;9999-12-31T00:00:00Z;
1733;Ausschuss für wissenschaftliche Fragen ;T00:00:00Z;9999-12-31T00:00:00Z;
1734;Ausschuss Übermittlung ;T00:00:00Z;9999-12-31T00:00:00Z;
1735;Ausschuss Veterinärdienst ;T00:00:00Z;9999-12-31T00:00:00Z;
1740;Auswanderungswesen ;T00:00:00Z;9999-12-31T00:00:00Z;
1741;Schweizerisches Lastwagentransportsyndikat ;T00:00:00Z;9999-12-31T00:00:00Z;
1742;Bahnärztlicher Dienst der schweizerischen Bundesbahnen ;T00:00:00Z;9999-12-31T00:00:00Z;
1745;Bau- und Forstdepartement des Kantons Graubünden ;T00:00:00Z;9999-12-31T00:00:00Z;
1746;Baubüro ;T00:00:00Z;9999-12-31T00:00:00Z;
1747;Baudepartement des Kantons Sankt Gallen ;T00:00:00Z;9999-12-31T00:00:00Z;
1748;Baudirektion ;T00:00:00Z;9999-12-31T00:00:00Z;
1751;Baukommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1753;Bauwirtschaftliche Zentralstelle ;T00:00:00Z;9999-12-31T00:00:00Z;
1755;Beauftragter des eidgenössischen Volkswirtschaftsdepartements für das Anbauwerk ;T00:00:00Z;9999-12-31T00:00:00Z;
1756;Beauftragter für den Schutz der schweizerischen Stauanlagen des eidgenössischen Militärdepartements ;T00:00:00Z;9999-12-31T00:00:00Z;
1757;Beauftragter für die Koordination der Übermittlung im Rahmen der Gesamtverteidigung ;T00:00:00Z;9999-12-31T00:00:00Z;
1758;Beauftragter für die Koordination des Veterinärdienstes im Rahmen der Gesamtverteidigung ;T00:00:00Z;9999-12-31T00:00:00Z;
1759;Beauftragter für Pneubewirtschaftung ;T00:00:00Z;9999-12-31T00:00:00Z;
1760;Preisausgleichskasse Ersatzreifen und -räder landwirtschaftlicher Traktoren ;T00:00:00Z;9999-12-31T00:00:00Z;
1761;Preisausgleichskasse für Pneubewirtschaftung ;T00:00:00Z;9999-12-31T00:00:00Z;
1762;Begutachtende Kommissionen ;T00:00:00Z;9999-12-31T00:00:00Z;
1763;Begutachtende Kommission für Auslandschweizerfragen ;T00:00:00Z;9999-12-31T00:00:00Z;
1764;Begutachtende Kommission für die Bewertung höherer Stellen ;T00:00:00Z;9999-12-31T00:00:00Z;
1765;Begutachtende Kommission für Stellenbewertung in der allgemeinen Bundesverwaltung ;T00:00:00Z;9999-12-31T00:00:00Z;
1766;Begutachtende Kommission für den Ausgleichsfonds der schweizerischen Eisenbahn- und Schifffahrtsunternehmungen ;T00:00:00Z;9999-12-31T00:00:00Z;
1767;Beratende Expertenkommission für Fleischschau und Fleischhygiene ;T00:00:00Z;9999-12-31T00:00:00Z;
1768;Beratende Fachkommission für den Eutergesundheitsdienst ;T00:00:00Z;9999-12-31T00:00:00Z;
1769;Beratende fliegerärztliche Kommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1770;Beratende Kommission zum Staatsvertrag mit den vereinigten Staaten von Amerika über gegenseitige Rechtshilfe ;T00:00:00Z;9999-12-31T00:00:00Z;
1771;Beratende Kommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1772;Beratende Kommission der eidgenössischen Anstalt für Wasserversorgung, Abwasserreinigung und Gewässerschutz ;T00:00:00Z;9999-12-31T00:00:00Z;
1773;Beratende Kommission des eidgenössischen Instituts für Reaktorforschung ;T00:00:00Z;9999-12-31T00:00:00Z;
1774;Beratende Kommission des schweizerischen Instituts für Nuklearforschung ;T00:00:00Z;9999-12-31T00:00:00Z;
1775;Beratende Kommission für die Durchführung des Landwirtschaftsgesetzes ;T00:00:00Z;9999-12-31T00:00:00Z;
1776;Beratende Kommission für die Einfuhr von Vieh und frischem Fleisch ;T00:00:00Z;9999-12-31T00:00:00Z;
1777;Beratende Kommission für die Fischerei im Genfersee ;T00:00:00Z;9999-12-31T00:00:00Z;
1778;Beratende Kommission für die landwirtschaftliche Forschung ;T00:00:00Z;9999-12-31T00:00:00Z;
1779;Beratende Kommission für die Überwachung der Ein- und Ausfuhr ;T00:00:00Z;9999-12-31T00:00:00Z;
1780;Beratende Kommission für eine Strafvollzugsstatistik ;T00:00:00Z;9999-12-31T00:00:00Z;
1781;Beratende Kommission für Entwicklungzusammenarbeit ;T00:00:00Z;9999-12-31T00:00:00Z;
1783;Beratende Kommission für Gewässerschutz ;T00:00:00Z;9999-12-31T00:00:00Z;
1785;Beratende Kommission für Notstandsarbeiten des Bundes ;T00:00:00Z;9999-12-31T00:00:00Z;
1786;Beratende Kommission für Raumplanung ;T00:00:00Z;9999-12-31T00:00:00Z;
1787;Beratende Kommission in Fragen der Uhrenindustrie ;T00:00:00Z;9999-12-31T00:00:00Z;
1788;Beratende Kommission über Beiträge zur Förderung der öffentlichen Investitionen ;T00:00:00Z;9999-12-31T00:00:00Z;
1789;Beratende Kommission zur Bekämpfung des Kartoffelkrebses und der Kartoffelnematoden ;T00:00:00Z;9999-12-31T00:00:00Z;
1790;Beratende Kommission zur Durchführung des Bundesbeschlusses über Massnahmen gegen Missbräuche im Mietwesen ;T00:00:00Z;9999-12-31T00:00:00Z;
1791;Bergwerkinspektorat ;T00:00:00Z;9999-12-31T00:00:00Z;
1792;Bergwerksinspektion ;T00:00:00Z;9999-12-31T00:00:00Z;
1793;Berner Alpenbahn Gesellschaft ;T00:00:00Z;9999-12-31T00:00:00Z;
1795;Beschwerdeabteilung des Bundesamts für Geistiges Eigentum ;T00:00:00Z;9999-12-31T00:00:00Z;
1797;Eidgenössische Betäubungsmittelkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1799;Bevollmächtigter für die Bodenseefischerei ;T00:00:00Z;9999-12-31T00:00:00Z;
1800;Bevollmächtigter für die Unterseefischerei ;T00:00:00Z;9999-12-31T00:00:00Z;
1801;Bewertungsstelle für deutsche Vermögenswerte in der Schweiz ;T00:00:00Z;9999-12-31T00:00:00Z;
1802;Bewilligungskommission Emissionskontrolle ;T00:00:00Z;9999-12-31T00:00:00Z;
1812;Bundesamt für Messwesen ;T00:00:00Z;9999-12-31T00:00:00Z;
1814;Bundesamt für Militärveterinärwesen ;T00:00:00Z;9999-12-31T00:00:00Z;
1817;Eidgenössische Rüstungsbetriebe ;T00:00:00Z;9999-12-31T00:00:00Z;
1820;Kommissär betreffend Banksanierungen ;T00:00:00Z;9999-12-31T00:00:00Z;
1823;Büro für Notunterstützung ;T00:00:00Z;9999-12-31T00:00:00Z;
1824;Bürgerbibliothek, Luzern ;T00:00:00Z;9999-12-31T00:00:00Z;
1825;Büro für Altstoffwirtschaft ;T00:00:00Z;9999-12-31T00:00:00Z;
1826;Büro für Bauwirtschaft ;T00:00:00Z;9999-12-31T00:00:00Z;
1827;Büro für Bergbau ;T00:00:00Z;9999-12-31T00:00:00Z;
1829;Büro für Ersatzstoffe und Neustoffe sowie für rationelle Materialverwendung ;T00:00:00Z;9999-12-31T00:00:00Z;
1832;Büro für Kontrolle über die Auslandschweizer ;T00:00:00Z;9999-12-31T00:00:00Z;
1833;Büro für Sortenschutz ;T00:00:00Z;9999-12-31T00:00:00Z;
1834;Büro Veritas ;T00:00:00Z;9999-12-31T00:00:00Z;
1835;Chef des Generalstabs der Armee ;T00:00:00Z;9999-12-31T00:00:00Z;
1836;Chef des Materialdienstes ;T00:00:00Z;9999-12-31T00:00:00Z;
1837;Chef des Stabsbüro ;T00:00:00Z;9999-12-31T00:00:00Z;
1838;Kriegssyndikat der schweizerischen Schokoladenindustrie ;T00:00:00Z;9999-12-31T00:00:00Z;
1839;Clearingstelle ;T00:00:00Z;9999-12-31T00:00:00Z;
1840;Darlehenskasse der schweizerischen Eidgenossenschaft, Bern ;T00:00:00Z;9999-12-31T00:00:00Z;
1841;Darlehenskasse der schweizerischen Eidgenossenschaft, Zürich ;T00:00:00Z;9999-12-31T00:00:00Z;
1842;Delegation der Bundesversammlung bei der interparlamentarischen Union ;T00:00:00Z;9999-12-31T00:00:00Z;
1844;Delegation des Bundesrats für Atomfragen ;T00:00:00Z;9999-12-31T00:00:00Z;
1845;Delegation des Bundesrats für Finanz- und Währungsprobleme ;T00:00:00Z;9999-12-31T00:00:00Z;
1847;Delegierter des eidgenössischen Volkswirtschaftsdepartements für das Anbauwerk ;T00:00:00Z;9999-12-31T00:00:00Z;
1848;Delegierter des intergouvernementalen Komitees für die Flüchtlinge ;T00:00:00Z;9999-12-31T00:00:00Z;
1849;Delegierter für die Kriegssteuer ;T00:00:00Z;9999-12-31T00:00:00Z;
1851;Delegierter für Landesplanung ;T00:00:00Z;9999-12-31T00:00:00Z;
1852;Delegierter für Personalangelegenheiten ;T00:00:00Z;9999-12-31T00:00:00Z;
1854;Delegierter für Sozialgesetzgebung ;T00:00:00Z;9999-12-31T00:00:00Z;
1857;Delegierter für zivile Luftfahrt ;T00:00:00Z;9999-12-31T00:00:00Z;
1858;Délégué aux oeuvres d'entr'aide internationale ;T00:00:00Z;9999-12-31T00:00:00Z;
1862;Beauftragter für Grosshandelsfragen ;T00:00:00Z;9999-12-31T00:00:00Z;
1863;Beauftragter für Kriegswirtschaft ;T00:00:00Z;9999-12-31T00:00:00Z;
1864;Delegierter des Bundesrats für Kriegswirtschaft ;T00:00:00Z;9999-12-31T00:00:00Z;
1866;Experte für Preisfragen ;T00:00:00Z;9999-12-31T00:00:00Z;
1872;Dienst für Kulturgüterschutz ;T00:00:00Z;9999-12-31T00:00:00Z;
1873;Dienst für technische Hilfe ;T00:00:00Z;9999-12-31T00:00:00Z;
1879;Differenzkasse für Altmetalle ;T00:00:00Z;9999-12-31T00:00:00Z;
1880;Direktor der Militärschulen an der eidgenössischen technischen Hochschule, Zürich ;T00:00:00Z;9999-12-31T00:00:00Z;
1882;Direktorium ;T00:00:00Z;9999-12-31T00:00:00Z;
1883;Disziplinargericht ;T00:00:00Z;9999-12-31T00:00:00Z;
1890;Dynamic Test Center ;T00:00:00Z;9999-12-31T00:00:00Z;
1891;Sachverständigenkommission eidgenössische Arzneitaxe ;T00:00:00Z;9999-12-31T00:00:00Z;
1897;Eidgenössische Alkoholfachkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1898;Eidgenössische Alters- und Hinterlassenenversicherungskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1907;Eidgenössische Arbeitszeitgesetzkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1909;Eidgenössisches Archiv für Denkmalpflege ;T00:00:00Z;9999-12-31T00:00:00Z;
1910;Eidgenössische Armeeapotheke ;T00:00:00Z;9999-12-31T00:00:00Z;
1911;Eidgenössische Arzneimittelkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1912;Eidgenössische Aufsichtskommission für die Lohnzahlung bei Militärdienst ;T00:00:00Z;9999-12-31T00:00:00Z;
1913;Eidgenössische Aufsichtskommission für die Verdienstersatzordnung ;T00:00:00Z;9999-12-31T00:00:00Z;
1914;Eidgenössische Aufsichtskommission für Kreditkassen mit Wartezeit ;T00:00:00Z;9999-12-31T00:00:00Z;
1915;Eidgenössische Aufsichtskommissionen für die Lohn- und Dienstersatzordnung ;T00:00:00Z;9999-12-31T00:00:00Z;
1917;Eidgenössische Bekleidungskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1919;Eidgenössische Beschwerdekommission für Presse und Funkspruch ;T00:00:00Z;9999-12-31T00:00:00Z;
1920;Eidgenössische Bibliothek ;T00:00:00Z;9999-12-31T00:00:00Z;
1921;Eidgenössische Einigungsstelle zur Beilegung von kollektiven Arbeitsstreitigkeiten ;T00:00:00Z;9999-12-31T00:00:00Z;
1923;Eidgenössische Erlasskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1924;Eidgenössische Erlasskommission für die direkte Bundessteuer ;T00:00:00Z;9999-12-31T00:00:00Z;
1927;Eidgenössische Fabrikkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1928;Eidgenössische Fachkommission für die Herstellung und den Vertrieb von landwirtschaftlichen Hilfsstoffen ;T00:00:00Z;9999-12-31T00:00:00Z;
1929;Eidgenössische Fachkommission für Fragen des Käserei- und Stallinspektionswesens ;T00:00:00Z;9999-12-31T00:00:00Z;
1930;Eidgenössische FHD-Kommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1931;Eidgenössische Filmkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1933;Eidgenössische Flugplatzdirektion ;T00:00:00Z;9999-12-31T00:00:00Z;
1934;Eidgenössische Flugplatzdirektion, Dübendorf ;T00:00:00Z;9999-12-31T00:00:00Z;
1935;Eidgenössische Flugsicherungskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1942;Eidgenössische Gasschutzkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1943;Eidgenössisches Gefahrgutinspektorat, Dübendorf ;T00:00:00Z;9999-12-31T00:00:00Z;
1945;Eidgenössische Gewässerschutzkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1946;Eidgenössische Giftkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1947;Eidgenössisches Grundbuchamt ;T00:00:00Z;9999-12-31T00:00:00Z;
1948;Eidgenössische Heimarbeitskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1949;Eidgenössische Inspektion für Forst, Jagd und Fischerei ;T00:00:00Z;9999-12-31T00:00:00Z;
1951;Eidgenössische Jagdkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1952;Eidgenössischer Kommissär für die Fischer in den italienisch-tessinischen Grenzgewässern ;T00:00:00Z;9999-12-31T00:00:00Z;
1953;Eidgenössischer Kommissär für Internierung und Hospitalisierung ;T00:00:00Z;9999-12-31T00:00:00Z;
1954;Eidgenössische Kommission der Gottfried Keller Stiftung ;T00:00:00Z;9999-12-31T00:00:00Z;
1955;Eidgenössische Kommission für Abfallwirtschaft ;T00:00:00Z;9999-12-31T00:00:00Z;
1956;Eidgenössische Kommission für AC-Schutz ;T00:00:00Z;9999-12-31T00:00:00Z;
1957;Eidgenössische Kommission für Aidsfragen ;T00:00:00Z;9999-12-31T00:00:00Z;
1958;Eidgenössische Kommission für angewandte Kunst ;T00:00:00Z;9999-12-31T00:00:00Z;
1959;Eidgenössische Kommission für Arbeitsbeschaffung ;T00:00:00Z;9999-12-31T00:00:00Z;
1960;Eidgenössische Kommission für Atomenergie ;T00:00:00Z;9999-12-31T00:00:00Z;
1961;Eidgenössische Kommission für Bergbahnen ;T00:00:00Z;9999-12-31T00:00:00Z;
1962;Eidgenössische Kommission für den Schutz des schweizerischen Buchverlags gegen Überfremdung ;T00:00:00Z;9999-12-31T00:00:00Z;
1964;Eidgenössische Kommission für die Alters-, Hinterlassenen- und Invalidenversicherung ;T00:00:00Z;9999-12-31T00:00:00Z;
1966;Eidgenössische Kommission für die Gesamtenergiekonzeption ;T00:00:00Z;9999-12-31T00:00:00Z;
1967;Eidgenössische Kommission für die Sicherheit der Rohrleitungsanlagen ;T00:00:00Z;9999-12-31T00:00:00Z;
1970;Eidgenössische Kommission für Kriegsernährung ;T00:00:00Z;9999-12-31T00:00:00Z;
1971;Eidgenössische Kommission für Krisenbekämpfung und Arbeitsbeschaffung ;T00:00:00Z;9999-12-31T00:00:00Z;
1972;Eidgenössische Kommission für passiven Luftschutz ;T00:00:00Z;9999-12-31T00:00:00Z;
1973;Eidgenössische Kommission für Schnee- und Lawinenforschung ;T00:00:00Z;9999-12-31T00:00:00Z;
1974;Eidgenössische Kommission für Schulstatistik ;T00:00:00Z;9999-12-31T00:00:00Z;
1975;Eidgenössische Kommission für Strahlenschutz ;T00:00:00Z;9999-12-31T00:00:00Z;
1977;Eidgenössische Kommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1978;Eidgenössische Kommission zum Studium der Hagelbildung und der Hagelabwehr ;T00:00:00Z;9999-12-31T00:00:00Z;
1979;Eidgenössische Kommission zur Bekämpfung der Rheumaerkrankungen ;T00:00:00Z;9999-12-31T00:00:00Z;
1980;Eidgenössische Kommission zur Bekämpfung des Alkoholismus ;T00:00:00Z;9999-12-31T00:00:00Z;
1981;Eidgenössische Kommission zur Prüfung von Massnahmen zugunsten heimgekehrter schweizerischer Bühnenkünstler ;T00:00:00Z;9999-12-31T00:00:00Z;
1982;Eidgenössische Kommission zur Überwachung der Radioaktivität ;T00:00:00Z;9999-12-31T00:00:00Z;
1984;Eidgenössische Kontrollämter für Gold- und Silberwaren ;T00:00:00Z;9999-12-31T00:00:00Z;
1985;Eidgenössische Koordinationskommission für Aidsforschung ;T00:00:00Z;9999-12-31T00:00:00Z;
1986;Eidgenössische Krankenversicherungskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1988;Eidgenössische Kriegsgewinnsteuerrückerstattungskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1990;Eidgenössische Krisenabgabeerlasskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1991;Eidgenössische Kunstkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1995;Eidgenössische Linthkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1997;Eidgenössische Luftfahrtkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1998;Eidgenössische Luftschutzkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
1999;Eidgenössische Mass- und Gewichtskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2005;Eidgenössische meteorologische Kommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2009;Eidgenössischer Pflanzenschutzdienst ;T00:00:00Z;9999-12-31T00:00:00Z;
2015;Eidgenössische Rekursbehörde in Meliorationssachen ;T00:00:00Z;9999-12-31T00:00:00Z;
2027;Eidgenössischer Schiessplatzexperte ;T00:00:00Z;9999-12-31T00:00:00Z;
2028;Eidgenössisches Schiffsregisteramt in Basel ;T00:00:00Z;9999-12-31T00:00:00Z;
2033;Eidgenössische Stempelkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2034;Eidgenössische Steuererlasskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2035;Eidgenössische Tarifkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2038;Eidgenössische Tuberkulosekommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2039;Eidgenössische Tuberkuloseversicherungskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2041;Eidgenössisches Vakzineinstitut, Basel ;T00:00:00Z;9999-12-31T00:00:00Z;
2042;Eidgenössische Versicherungs- und Ausgleichskasse ;T00:00:00Z;9999-12-31T00:00:00Z;
2047;Eidgenössische Weinhandelskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2048;Eidgenössische Werkstättenkommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2050;Eidgenössische Wohnbaukommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2051;Eidgenössische Zentralleitung der Heime und Lager ;T00:00:00Z;9999-12-31T00:00:00Z;
2053;Ein- und Ausfuhr ;T00:00:00Z;9999-12-31T00:00:00Z;
2054;Einkaufsgenossenschaft für einheimische Weine ;T00:00:00Z;9999-12-31T00:00:00Z;
2055;Elektrizitätswerke ;T00:00:00Z;9999-12-31T00:00:00Z;
2056;Emissionsbanken ;T00:00:00Z;9999-12-31T00:00:00Z;
2059;Emissionskommission ;T00:00:00Z;9999-12-31T00:00:00Z;
2060;Ernährungsamt ;T00:00:00Z;9999-12-31T00:00:00Z;
2062;Experte für Bergbau ;T00:00:00Z;9999-12-31T00:00:00Z;
2063;Expertengruppe ;T00:00:00Z;9999-12-31T00:00:00Z;
2064;Eidgenössische Expertenkommission für das forstliche Praktikum ;T00:00:00Z;9999-12-31T00:00:00Z;
2065;Expertenkommission betreffend Vorkehrungen gegen die Reblaus ;T00:00:00Z;9999-12-31T00:00:00Z;
2066;Expertenkommission für Auslandschweizerfragen ;T00:00:00Z;9999-12-31T00:00:00Z;
2067;Expertenkommission für die Änderung und Ergänzung des Rebbaukatasters ;T00:00:00Z;9999-12-31T00:00:00Z;
2068;Expertenkommission für die Bekämpfung von Tierseuchen ;T00:00:00Z;9999-12-31T00:00:00Z;
2069;Expertenkommission für die Krankenversicherung ;T00:00:00Z;9999-12-31T00:00:00Z;
2070;Expertenkommission zur Behandlung allgemeiner oder besonderer Fragen der Abgrenzung des Berggebiets ;T00:00:00Z;9999-12-31T00:00:00Z;
2071;Expertenkommission zur Förderung der inländischen Maultierzucht ;T00:00:00Z;9999-12-31T00:00:00Z;
2072;Expertenkommission zur Musterung und Einschätzung ;T00:00:00Z;9999-12-31T00:00:00Z;
2073;Expertenkommission zur Prüfung von Hart- und Ersatzrädern und -bereifungen ;T00:00:00Z;9999-12-31T00:00:00Z;
2074;Exportausgleichskasse für Kernobst und Kernobsterzeugnisse ;T00:00:00Z;9999-12-31T00:00:00Z;
2075;Fach- und Verwertungsorganisation ;T00:00:00Z;9999-12-31T00:00:00Z;
2076;Fachausschuss Anzucht und Einfuhr von Obstgehölzen ;T00:00:00Z;9999-12-31T00:00:00Z;
2077;Fachausschuss für Eier ;T00:00:00Z;9999-12-31T00:00:00Z;
2078;Fachausschuss für Fleisch ;T00:00:00Z;9999-12-31T00:00:00Z;
2079;Fachausschuss für Gemüse ;T00:00:00Z;9999-12-31T00:00:00Z;
2080;Fachausschuss für Koordination der Einkaufstätigkeit ;T00:00:00Z;9999-12-31T00:00:00Z;
2081;Fachausschuss für Militärflugzeuge ;T00:00:00Z;9999-12-31T00:00:00Z;
2082;Fachausschuss für Obst und Obstprodukte ;T00:00:00Z;9999-12-31T00:00:00Z;
2083;Fachausschuss für Rüstungsfragen ;T00:00:00Z;9999-12-31T00:00:00Z;
2084;Fachausschuss für Schnittblumen ;T00:00:00Z;9999-12-31T00:00:00Z;
2085;Fachausschuss für Sortenschutz ;T00:00:00Z;9999-12-31T00:00:00Z;
2086;Fachausschuss für Milch ;T00:00:00Z;9999-12-31T00:00:00Z;
2087;Fachausschuss für Wein ;T00:00:00Z;9999-12-31T00:00:00Z;
2088;Fachausschuss zur Begutachtung der Gifte ;T00:00:00Z;9999-12-31T00:00:00Z;
2091;Fachexpertenkommission zur Beurteilung von Mehlmustern ;T00:00:00Z;9999-12-31T00:00:00Z;
2092;Fachgruppe für Fragen der Geheimhaltung und Klassifizierung ;T00:00:00Z;9999-12-31T00:00:00Z;
2095;Fachkommission für allgemeine Leistungen der Krankenversicherung ;T00:00:00Z;9999-12-31T00:00:00Z;
2096;Fachkommission für Anästhesie und Wiederbelebung ;T00:00:00Z;9999-12-31T00:00:00Z;
2097;Fachkommission für Bahnersatzfragen ;T00:00:00Z;9999-12-31T00:00:00Z;
2098;Fachkommission für den Luftschutz der Zivilkrankenanstalten ;T00:00:00Z;9999-12-31T00:00:00Z;
